species_details,,,,,recorded_present,,,,,status,,,,,,,,,,population_trends,,,,,,,,,photoperiod,,,larval_habitat,pupal_habit,,,,,,,,wingless_reduced_wing_females,morphological_characteristics,,,voltinism,,,,egg_stage,,,,,,,,,,,,larval_stage,,,,,,,,,,,,,pupal_stage,,,,,,,,,,,,,adult_stage,,,,,,,,,,,,overwintering_stage,,,,host_plant_specificity,,,,,ellenberg_traits,,,,,broad_host_plant_category,,,,,,,,,,,,,,,,,,host_plant_section,,,,,,,,common_hostplants,,,,,,,,,,,,,,,,,,,,habitat,,,,,,,,,,,,,,,,,,,,
abh_number,b&f_number,scientific_name ,common_name ,family,england ,scotland ,wales ,northern_ireland,republic_of_ireland,reintroduced,immigrant ,resident,extinct_gb ,extinct_i,red_list_gb ,red_list_ireland,gb_10_km_squares_(2000-2016),ireland_10_km_squares_(2000-2016),rarirty_gb,long_term_distribution_trend_gb,sig_long_term_distribution_trend_gb,range_long_term_distribution_trend_gb,short_term_distribution_trend_gb,sig_short_term_distribution_trend_gb,range_short_term_distribution_trend_gb,abundance_trend_gb,sig_abundance_trend_gb,range_abundance_trend_gb ,diurnal ,nocturnal ,easily_disturbed_by_day,communal_or_nest,below_ground,leaf_litter_moss_on_ground_soil_surface,hostplant_external,hostplant_internal_stem,hostplant_internal_root,other_vegetation_external,stone_inc_walls,dead_rotten_wood ,wingless_reduced_wing_female,forewing_minimum,forewing_maximum,estimated_dry_mass,obligate_univoltine,obligate_multivoltine,partial_generation,phenology_shift,egg_jan,egg_feb,egg_mar,egg_apr,egg_may,egg_jun,egg_jul,egg_aug,egg_sep,egg_oct,egg_nov,egg_dec,lar_jan,lar_feb,lar_mar,lar_apr,lar_may,lar_jun,lar_july,lar_aug,lar_sep,lar_oct,lar_nov,lar_dec,lar_multiple,pup_jan,pup_feb,pup_mar,pup_apr,pup_may,pup_jun,pup_jul,pup_aug,pup_sep,pup_oct,pup_nov,pup_dec,pup_multiple,ad_jan,ad_feb,ad_mar,ad_apr,ad_may,ad_jun,ad_jul,ad_agu,ad_sep,ad_oct,ad_nov,ad_dec,egg,larva,pupa,adult,specificity ,number_hostplants,hostplant_or_hostplant_category,hostplant_or_hostplant_category_scientific,hostplant_native_or_non-native,light_value,moisture_value,reaction,nitrogen,salt_tolerance,sedges,rushes,grasses ,forbs,ferns,broadleaf_trees,coniferous_trees,shrubs_dwarf_shrubs,mosses,lichens_algae,fungi,slime_moulds,detritus,aquatic_plants,dead_withered_leaves,live_dead_invertebrates_meat,galls,stored_goods,roots,stem_shoot,trunk_branches,seeds_berries_fruits,flowers_flower_buds_catkins,leaves_leaf_buds_fronds_external,leaves_internal_mines,other,willow Salix spp,birches Betula spp,Blackthorn (Prunus spinosa),oaks Quercus spp,Hawthorn Crataegus monogyna,docks Rumex spp,Hazel Corylus avellana,Heather Calluna vulgaris,grasses ,Bramble Rubus fruticosus,Bilberry Vaccinium myrtillus,Alder Alnus glutinosa,Pedunculate Oak Quercus robur,Aspen Populus tremula,elms Ulmus spp.,dandelions Taraxacum spp., Downy Birch Betula pubescens,hawthorns Crataegus spp.,Beech Fagus sylvatica,Honeysuckle Lonicera periclymenum,1. Woodland,1a_broadleaved_woodland,1b_coniferious_woodland,1c_scrub_and_hedgerows,1d_wet_woodland_alder_willow_carr,2_heathland,3_moorland,4_grassland,4a_calcareou_grassland,4b_wet_grassland,4c_acid_grassland,5_wetlands,5a_bog_mosses_mires,5b_fens_and_marshes,5c_reedbeds,6a_sand_dunes,6b_saltmarsh,6c_rocky_coast,6d_coastal_shingle,7_montane_upland,8_other
73.236,2253,Polymixis xanthomista,Black-banded,Noctuidae,1,,1,,1,,,1,,,LC,VU,47,2,Nationally Scarce,,,,35.50%,N,2000 - 2016,,,,,1,,,1,,,,,,1,,,16,18,42.7,1,,,8.4,1,1,1,,,,,,,1,1,1,,,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,,1,,,,Monophagous,1,Thrift Armeria maritima,Armeria maritima,1,8,7,5,5,3,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
73.237,2252,Polymixis flavicincta,Large Ranunculus,Noctuidae,1,,1,,,,,1,,,LC,  ,551,0,,29%,N,1970 - 2016,7.80%,N,2000 - 2016,-49.70%,N,1970 - 2016,,1,,,1,,,,,,,,,17,22,54.4,1,,,1.2,1,1,1,,,,,,,,1,1,,,,1,1,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,1,,,,Polyphagous,18,, ,1,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,1,1,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,
73.238,2250,Mniotype adusta,Dark Brocade,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,864,147,,14%,N,1970 - 2016,-15.90%,N,2000 - 2016,-61.10%,Y,1970 - 2016,,1,,,1,,,,,,,,,18,21,54.4,1,,,-12.8,,,,,,,1,,,,,,?,?,?,?,,1,1,1,1,?,?,?,,,,,1,1,,,,,,,,,,,,,1,1,1,1,,,,,,1c,,,Polyphagous,9,, ,1,,,,,,,,,1,,1,1,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,1,,,1,,,,,,,,,,,,1,,,1,1,1,,1,,,,,1,,,,2,
73.239,2250a,Mniotype solieri,Bedrule Brocade,Noctuidae,,1,,,,,2,,,,,  ,0,0,,,,,,,,,,,,1,,,1,,,,,,,,,16,19,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.24,2249,Mniotype satura,Beautiful Arches,Noctuidae,1,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,19,23,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.241,2179,Panolis flammea,Pine Beauty,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,1171,63,,18%,N,1970 - 2016,-17.60%,N,2000 - 2016,117.50%,N,1970 - 2016,,1,,,,1,1,,,,,,,15,16,36.3,1,,,-8.6,,,,,1,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,1,1,1,1,1,,,,1,1,1,1,,,,,,,,,1,,Oligophagous (Family),6,, ,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3,
73.242,2188,Orthosia incerta,Clouded Drab,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,1917,349,,11%,Y,1970 - 2016,5.80%,N,2000 - 2016,-45.90%,Y,1970 - 2016,,1,,,1,,,,,,,,,16,20,47.3,1,,,-9.7,,,,,1,,,,,,,,,,,1,1,1,,,,,,,,1,1,1,,,,1,1,1,1,1,1,,,1,1,1,1,,,,,,,,,,1,,Polyphagous,9,, ,1,,,,,,,,,3,,1,3,,,,,,,,,,,,,1,,,,1,,,1,1,,1,1,,1,,,,,,,,1,,,1,,,1,1,,1,,,,,,,,,,,,,,,,3,
73.243,2183,Orthosia miniosa,Blossom Underwing,Noctuidae,1,,1,,1,,1,1,,1,LC,RE,260,0,,-74%,Y,1980 - 2016,-80.40%,Y,2000 - 2016,,,,,1,,2,1,,,,,,,,,15,17,38.4,1,,,-11,,,,1,,,,,,,,,,,,1,1,1,,,,,,,,1,1,1,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,1,,Polyphagous,7,, ,1,,,,,,,,,1,,1,,1,,,,,,,,,1,,,,,,,1,,wasp galls,,1,1,1,1,,1,,,1,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,
73.244,2187,Orthosia cerasi,Common Quaker,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,1939,348,,7%,Y,1970 - 2016,1.50%,N,2000 - 2016,-17.60%,N,1970 - 2016,,1,,,1,,,,,,,,,13,17,34.3,1,,,-13.5,,,,1,1,,,,,,,,,,,1,1,1,,,,,,,,1,1,1,,,,1,1,1,1,1,1,,,1,1,1,1,,,,,,,,,,1,,Polyphagous,14,, ,1,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,1,,,1,1,1,1,1,,1,,,,,1,,1,1,,,1,1,,1,1,,1,,,,,,,,1,,,,,,,,3,
73.245,2182,Orthosia cruda,Small Quaker,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,1554,150,,28%,Y,1970 - 2016,11.10%,N,2000 - 2016,-37.60%,N,1970 - 2016,,1,,,1,,,,,,,,,12,15,28.5,1,,,-5.9,,,,1,,,,,,,,,,,,1,1,1,,,,,,,,1,1,1,,,1,1,1,1,1,1,1,,,1,1,1,1,,,,,,,,,,1,,Polyphagous,10,, ,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,1,,,,,,,1,,,1,,,,1,1,,1,,,,,,,,1,,1,,,,,,3,
73.246,2185,Orthosia populeti,Lead-coloured Drab,Noctuidae,1,1,1,1,,,,1,,,LC,VU,535,3,,-78%,Y,1980 - 2016,18.30%,N,2000 - 2016,-50.20%,N,1970 - 2016,,1,,,1,,,,,,,,,15,17,38.4,1,,,-9.1,,,,1,,,,,,,,,,,,1,1,1,,,,,,,,1,1,1,,,,1,1,1,1,1,1,,,1,1,1,1,,,,,,,,,,1,,Oligophagous (Genus),3,, ,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
73.247,2186,Orthosia gracilis,Powdered Quaker,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,1426,178,,-22%,Y,1970 - 2016,30.00%,Y,2000 - 2016,-56.20%,Y,1970 - 2016,,1,,,1,,,,,,,,,15,19,42.7,1,,,-6.8,,,,,1,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,1,1,1,1,1,,,,1,1,1,,,,,,,,,,1,,Polyphagous,17,, ,1,,,,,,,,,1,,1,,1,,,,,,,,,,,,1,,,,1,,,1,,1,1,,,,,,1,1,,1,,,,,,,,1,1,,1,,,,1,,,,1,1,1,,,,,,,
73.248,2184,Orthosia opima,Northern Drab,Noctuidae,1,1,1,1,1,,,1,,,LC,VU,132,4,,,,,,,,,,,,1,,,1,,,,,,,,,15,17,38.4,1,,,3.4,,,,1,1,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,1,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,1,,Polyphagous,9,, ,1,,,,,,,,1,1,,1,,1,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,,,1,,1,,1,1,,,,
73.249,2190,Orthosia gothica,Hebrew Character,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,2098,450,,47%,Y,1970 - 2016,10.20%,Y,2000 - 2016,-31.10%,Y,1970 - 2016,,1,,,1,,,,,,,,,15,17,38.4,1,,,-11.7,,,,1,1,,,,,,,,,,,1,1,1,1,,,,,,,1,1,1,,,,1,1,1,1,1,1,,,1,1,1,1,1,,,,,,,,,1,,Polyphagous,20,, ,1,,,,,,,,,1,,1,1,1,,,,,,,,,,,,,,,,1,,,1,1,,1,,1,,1,,,1,1,,,,1,,1,,1,1,1,,1,,,1,,,,,1,,,,,,,,3,Ubiquitous
73.25,2189,Anorthoa munda,Twin-spotted Quaker,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,1467,186,,19%,Y,1970 - 2016,9.40%,N,2000 - 2016,-25.30%,N,1970 - 2016,,1,,,1,,,,,,,,,17,20,49.6,1,,,-8.1,,,,1,,,,,,,,,,,,1,1,1,,,,,,,,1,1,1,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,1,,Polyphagous,13,, ,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,1,1,,,,,1,1,1,,,,,,,,,,,,,,,,,,3,
73.251,2181,Egira conspicillaris,Silver Cloud,Noctuidae,1,,1,,,,,1,,,LC,  ,50,0,Nationally Scarce,,,,-25.60%,N,2000 - 2016,,,,,1,,,1,,,,,,,,,16,18,42.7,1,,,-9.1,,,,,1,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,1,,,,1,1,1,1,1,,,,,1,1,1,,,,,,,,,1,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,Grassy fields
73.252,2177,Tholera cespitis,Hedge Rustic,Noctuidae,1,1,1,1,1,,,1,,,VU,LC,701,63,,-46%,Y,1970 - 2016,14.80%,N,2000 - 2016,-94.70%,Y,1970 - 2016,,1,,,1,,,,,,,,,15,19,42.7,1,,,2.5,1,1,,,,,,,1,1,1,1,,,1,1,1,1,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,1,,,,1,,,,Oligophagous (Family),3,, ,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,
73.253,2178,Tholera decimalis,Feathered Gothic,Noctuidae,1,1,1,1,1,,,1,,,LC,CR,1015,5,,-37%,Y,1970 - 2016,39.70%,Y,2000 - 2016,-54.30%,Y,1970 - 2016,,1,,,1,,,,,,,,,16,22,52,1,,,2.3,1,1,,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,,,1,,,,Oligophagous (Family),3,, ,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,3,,,,,,,,,,,,1,1,1,,,,,1,1,,1,,,,,1,,,,,
73.254,2176,Cerapteryx graminis,Antler Moth,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,1860,205,,1%,N,1970 - 2016,33.20%,Y,2000 - 2016,-52.60%,N,1970 - 2016,1,1,,,1,,,,,,,,,12,17,32.3,1,,,-3.8,1,1,,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,1,,,,1,,,,Polyphagous,9,, ,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,3,
73.255,2145,Anarta trifolii,Nutmeg,Noctuidae,1,1,1,1,1,,1,1,,,LC,NE,962,6,,-17%,N,1970 - 2016,-28.40%,Y,2000 - 2016,-53.00%,N,1970 - 2016,,1,,,1,,,,,,,,,14,18,38.4,,1,,,,,,,,1,,,1,,,,,,,,1,1,1,,1,1,,,,1,1,1,1,,,1,,,,1,1,,,,,1,1,1,1,1,1,,,,,,1,,Polyphagous,9,, ,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,
73.256,2144,Anarta melanopa,Broad-bordered White Underwing,Noctuidae,1,1,,,,,,1,,,LC,  ,42,0,Nationally Scarce,,,,,,,,,,1,,,,,1,,,,,,,,11,13,23.2,1,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,1,1,1,1,1,,,,1,1,1,1,,,,,,1,1,1,,,,,,,,1,,Oligophagous (Family),4,, ,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,
73.257,2142,Anarta myrtilli,Beautiful Yellow Underwing,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,409,48,,-62%,Y,1980 - 2016,-53.60%,Y,2000 - 2016,,,,1,,,,1,1,,,,,,,,10,12,19.9,1,1,,-8.8,,,,1,1,1,1,1,,,,,,,,,,,1,1,1,,,,,1,1,1,,1,1,1,,,,1,1,,,,,1,1,1,1,1,1,,,,,,,,Oligophagous (Family),2,, ,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,3,
73.258,2143,Coranarta cordigera,Small Dark Yellow Underwing,Noctuidae,,1,,,,,,1,,,LC,  ,17,0,Nationally Scarce,,,,,,,,,,1,,,,,1,,,,,,,,10,12,19.9,1,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1,,,,,,,,,1,,Monophagous,1,Bearberry Arctostaphylos uva-ursi,Arctostaphylos uva-ursi,1,7,5,2,2,0,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,
73.259,2148,Polia bombycina,Pale Shining Brown,Noctuidae,1,1,1,,1,,1,1,,1,EN,RE,14,0,Nationally Rare,,,,,,,,,,,1,,,1,,,,,,,,,19,23,62,1,,,-6.2,,,,,,,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,,,1,1,1,1,,,,,,,1,1,,,,,,,,,,,1,Broad-leaved Dock Rumex obtusifolius,Rumex obtusifolius,1,7,5,7,9,0,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,Arable farmland
73.26,2149,Polia hepatica,Silvery Arches,Noctuidae,1,1,1,,,,2,1,,,LC,  ,52,0,Nationally Scarce,,,,,,,,,,,1,,,1,,,,,,,,,21,25,72.7,1,,,5.9,,,,,,,1,,,,,,1,1,1,1,1,,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,1,1,1,,,,,,1,,,Polyphagous,9,, ,1,,,,,,,,1,1,,1,,1,,,,,,,,,,,,,,,,1,,,1,1,,,1,1,,,1,,1,,,,,,,1,,1,1,1,,1,,1,1,,,,,1,1,,,,,,,3,
73.261,2150,Polia nebulosa,Grey Arches,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,1158,237,,-5%,N,1970 - 2016,33.50%,N,2000 - 2016,-38.40%,N,1970 - 2016,,1,,,1,1,,,,,,,,21,26,75.5,1,,,-6.6,,,,,,,1,,,,,,1,1,1,1,1,,,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,1,1,1,,,,,,1,,,Polyphagous,10,, ,1,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,1,,,1,1,1,1,,1,1,,,1,,,1,,,1,,,,1,1,1,,1,,,,,,,,,,,,,,,,,Rural gardens
73.262,2151,Pachetra sagittigera,Feathered Ear,Noctuidae,1,,,,,,,,1,,RE,,0,0,,,,,,,,,,,,1,,,,1,,,,,,,,17,20,49.6,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,
73.263,2157,Lacanobia w-latinum,Light Brocade,Noctuidae,1,,1,,,,,1,,,LC,  ,583,0,,7%,N,1980 - 2016,-5.70%,N,2000 - 2016,,,,,1,,,1,,,,,,,,,18,21,54.4,1,,,-12.3,,,,,,,1,,,,,,,,,,,1,1,1,,,,,,1,1,1,1,1,,,,1,1,1,1,,,,,1,1,1,1,,,,,,,,1,,Polyphagous,6,, ,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,1,1,1,1,,1,,1,1,,,,,,,,,,,,
73.264,2158,Lacanobia thalassina,Pale-shouldered Brocade,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,1677,267,,-40%,Y,1970 - 2016,-30.70%,Y,2000 - 2016,-35.00%,Y,1970 - 2016,,1,,,1,,,,,,,,,16,20,47.3,1,,1,,,,,,,,1,,,,,,,,,,,1,1,1,1,,,,,1,1,1,1,1,,,,,1,1,1,,,,,,1,1,1,1,,,,,,,1,,Polyphagous,17,, ,1,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,1,,,1,1,1,1,,1,,,,,,,,1,,,,1,,1,1,1,,1,,,,,,,,1,,1,,,,,,3,
73.265,2156,Lacanobia contigua,Beautiful Brocade,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,252,27,,,,,,,,,,,,1,,,1,,,,,,,,,16,19,45,1,,,-7.3,,,,,,,1,,,,,,,,,,,1,1,1,,,,,,1,1,1,1,1,,,,,1,1,1,,,,,,1,1,1,,,,,,,,1,,Polyphagous,14,, ,1,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,1,,1,,,1,1,,1,,1,1,1,,,,,,,,,,,,,1,1,,1,,1,1,,,,,,,,,,,,,,
73.266,2159,Lacanobia suasa,Dog's Tooth,Noctuidae,1,1,1,1,1,,1,1,,,LC,NT,404,25,,32%,N,1990 - 2016,-49.00%,Y,2000 - 2016,,,,,1,,,1,,,,,,,,,15,20,45,1,1,,,,,,,,1,1,1,1,,,,,,,,1,1,1,1,1,,,,,1,1,1,1,1,,1,,,,1,1,,,,,,1,1,1,1,,,,,,,1,,Polyphagous,7,, ,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,
73.267,2160,Lacanobia oleracea,Bright-line Brown-eye,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,2068,387,,-3%,N,1970 - 2016,4.50%,N,2000 - 2016,-48.10%,Y,1970 - 2016,,1,,,1,,,,,,,,,14,19,40.6,1,,1,,,,,,,,1,,,,,,,,,,,1,1,1,1,1,?,,,1,1,1,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,,,,,,1,,Polyphagous,15,, ,1,,,,,,,,1,1,,1,,1,,,,,,,,,,,,,,1,,1,,,1,,,,,,1,,1,,,,,,1,,,,,,1,1,1,1,,,,1,,,,,,,,,,,,3,Most habitats
73.268,2160a,Lacanobia splendens,Splendid Brocade,Noctuidae,1,1,,,,,1,,,,,  ,61,0,,,,,,,,,,,,,,,,,,,,,,,,16,18,42.7,,,,,,,,,,,,,,,,,,,,,,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,1,,,1,Hedge Bindweed Calystegia sepium,Calystegia sepium,1,7,8,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.269,2161,Lacanobia blenna,Stranger,Noctuidae,1,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,15,17,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.27,2155,Melanchra persicariae,Dot Moth,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,1320,132,,14%,N,1970 - 2016,3.10%,N,2000 - 2016,-85.10%,Y,1970 - 2016,,1,,,1,,,,,,,,,16,21,49.6,1,,,-4,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,1,1,1,1,1,1,,,,,1,1,,,,,,,1,1,1,,,,,,,1,,Polyphagous,17,, ,1,,,,,,,,,1,,1,1,1,,,,,,,,,,,,,,,,1,,,1,,,,,1,1,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,
73.271,2163,Ceramica pisi,Broom Moth,Noctuidae,1,1,1,1,1,,,1,,,VU,LC,1598,339,,-41%,Y,1970 - 2016,-24.50%,Y,2000 - 2016,-87.90%,Y,1970 - 2016,,1,,,1,,,,,,,,,16,20,47.3,1,,,-8.2,,,,,,,1,,,,,,,,,,,1,1,1,1,,,,,1,1,1,1,1,,,,,1,1,1,,,,,,1,1,1,1,,,,,,,1,,Polyphagous,20,, ,1,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,1,,,,1,,,,1,,1,,1,1,,,,1,,,,,,1,1,1,1,,1,1,,,,1,1,1,,,,,,,3,
73.272,2162,Papestra biren,Glaucous Shears,Noctuidae,1,1,1,1,1,,2,1,,,LC,LC,494,69,,-38%,Y,1970 - 2016,-26.20%,N,2000 - 2016,-46.80%,N,1970 - 2016,,1,,,1,,,,,,,,,15,18,40.6,1,,,-8.1,,,,,,1,,,,,,,,,,,,1,1,1,,,,,,1,1,1,1,,,,,1,1,1,1,,,,,1,1,1,1,,,,,,,,1,,Polyphagous,12,, ,1,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,
73.273,2147,Hada plebeja,Shears,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,1440,200,,12%,N,1970 - 2016,-33.20%,Y,2000 - 2016,-70.00%,Y,1970 - 2016,,1,,,,1,,,,,,,,14,17,36.3,1,,1,,,,,,,,1,,,,,,,,,,,,1,1,?,,,,,1,1,1,1,1,,,,,1,1,1,,,,,,1,1,1,,,,,,,,1,,Polyphagous,6,, ,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,,,,,1,1,,1,,,,,,,,,,
73.274,2154,Mamestra brassicae,Cabbage Moth,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,1341,100,,-17%,Y,1970 - 2016,0.20%,N,2000 - 2016,-57.40%,Y,1970 - 2016,,1,,,1,,,,,,,,,14,22,47.3,,1,,,,,,,,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,,1,1,,,,,1,1,1,1,1,1,,,,,,1,,Polyphagous,10,, ,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Many habitats, cultivated areas"
73.275,2152,Sideridis turbida,White Colon,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,126,11,Nationally Scarce,-94%,Y,1970 - 2016,-87.80%,Y,2000 - 2016,,,,1,1,,,1,,,,,,,,,17,20,49.6,1,,1,,,,,,,1,,,,,,,,,,,,1,1,?,?,,,,,1,1,1,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,,,,,,,1,,Polyphagous,14,, ,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,
73.276,2166,Sideridis rivularis,Campion,Noctuidae,1,1,1,1,1,,,1,,,LC,LC,1235,201,,-49%,Y,1970 - 2016,-24.40%,N,2000 - 2016,2.60%,N,1970 - 2016,,1,,,1,,,,,,,,,14,16,34.3,1,1,,,,,,,,1,,1,,,,,,,,,,1,1,1,1,,,,,1,1,1,1,1,,1,,,1,1,1,,,,,,1,1,1,1,1,,,,,,1,,Oligophagous (Family),5,, ,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,,1,,,,,,,,,,,
